date,machine_id,material_type,environment,production_yield,defect_rate,machine_downtime,temperature,humidity
2023-12-14,Machine_14,Gallium Arsenide,Cleanroom_2,97.56,8.42,17.55,28.35,41.75
2024-01-23,Machine_1,Silicon Carbide,Cleanroom_2,78.61,0.46,16.01,22.59,40.76
2024-05-28,Machine_5,Germanium,Cleanroom_2,99.74,5.33,23.47,25.58,33.86
2023-07-05,Machine_17,Silicon,Cleanroom_1,79.14,5.08,23.64,25.78,33.16
2023-03-06,Machine_17,Germanium,Cleanroom_3,81.0,3.79,22.33,20.22,31.1
2023-09-15,Machine_6,Germanium,Cleanroom_2,71.08,1.06,4.06,25.72,37.38
2024-02-06,Machine_2,Silicon Carbide,Cleanroom_2,85.76,4.26,12.52,27.02,46.47
2024-01-03,Machine_1,Silicon,Cleanroom_2,89.3,6.06,14.66,23.65,48.61
2023-06-21,Machine_16,Silicon,Cleanroom_4,71.4,2.06,6.46,29.06,43.03
2023-01-08,Machine_2,Gallium Arsenide,Cleanroom_2,70.88,7.14,0.05,28.51,49.45
2024-12-14,Machine_3,Germanium,Cleanroom_4,72.08,2.11,19.96,22.01,36.94
2023-12-05,Machine_5,Gallium Arsenide,Cleanroom_1,77.36,7.27,12.22,27.76,45.52
2023-11-23,Machine_4,Germanium,Cleanroom_1,87.4,1.17,9.55,21.68,36.31
2024-04-11,Machine_19,Silicon,Cleanroom_4,91.32,3.23,21.87,20.04,47.12
2023-08-28,Machine_16,Silicon Carbide,Cleanroom_4,83.99,6.59,6.08,27.05,32.29
2024-10-03,Machine_8,Silicon,Cleanroom_2,78.92,7.59,7.35,29.25,43.63
2023-02-27,Machine_17,Germanium,Cleanroom_2,75.92,6.82,22.93,23.25,38.71
2023-03-08,Machine_5,Silicon Carbide,Cleanroom_2,80.28,6.33,14.79,27.74,44.67
2024-10-03,Machine_6,Gallium Arsenide,Cleanroom_1,77.34,3.57,8.71,27.87,32.06
2024-09-18,Machine_5,Silicon Carbide,Cleanroom_1,97.64,7.34,4.05,20.76,42.0
2024-08-16,Machine_4,Gallium Arsenide,Cleanroom_1,97.28,6.3,17.92,21.06,46.94
2023-11-18,Machine_19,Silicon Carbide,Cleanroom_2,92.16,8.87,15.8,20.57,41.99
2024-05-09,Machine_18,Silicon,Cleanroom_2,84.01,7.14,16.35,23.51,32.91
2024-12-22,Machine_9,Germanium,Cleanroom_2,87.42,0.18,1.61,24.67,49.86
2023-04-15,Machine_8,Silicon Carbide,Cleanroom_2,73.59,7.61,3.63,28.9,38.93
2023-05-13,Machine_20,Silicon,Cleanroom_3,84.5,9.45,14.62,24.06,36.36
2024-01-19,Machine_11,Silicon,Cleanroom_2,87.63,1.43,13.38,23.05,43.02
2023-07-13,Machine_12,Gallium Arsenide,Cleanroom_1,76.96,1.39,12.52,25.99,49.01
2024-12-13,Machine_4,Gallium Arsenide,Cleanroom_2,75.34,4.98,6.54,24.81,42.41
2024-01-29,Machine_4,Germanium,Cleanroom_2,76.79,7.83,12.24,23.96,31.32
2023-09-08,Machine_8,Silicon,Cleanroom_4,91.02,3.03,11.25,24.74,39.55
2024-07-22,Machine_6,Silicon Carbide,Cleanroom_1,73.34,5.27,6.1,24.86,45.96
2023-02-01,Machine_18,Germanium,Cleanroom_4,93.53,5.17,4.62,26.54,31.32
2023-07-19,Machine_1,Silicon,Cleanroom_1,98.37,2.63,5.25,20.06,31.89
2023-08-27,Machine_8,Silicon,Cleanroom_2,79.73,1.45,7.72,27.35,39.44
2024-07-26,Machine_1,Gallium Arsenide,Cleanroom_1,73.83,5.03,0.98,23.68,48.48
2024-11-11,Machine_18,Germanium,Cleanroom_2,71.14,7.01,19.36,21.77,38.68
2023-05-05,Machine_3,Gallium Arsenide,Cleanroom_4,91.94,6.08,4.08,22.41,35.05
2024-08-19,Machine_14,Silicon Carbide,Cleanroom_4,82.22,4.35,4.35,28.01,42.96
2024-08-08,Machine_1,Gallium Arsenide,Cleanroom_3,87.01,4.61,15.47,20.53,47.09
2023-11-09,Machine_9,Silicon Carbide,Cleanroom_2,84.18,3.11,14.21,24.61,30.95
2024-02-12,Machine_3,Germanium,Cleanroom_4,90.79,7.58,12.05,20.9,43.33
2023-03-20,Machine_2,Silicon,Cleanroom_2,80.52,4.77,3.49,22.48,46.97
2023-03-18,Machine_9,Germanium,Cleanroom_4,86.89,5.58,17.61,22.87,49.32
2023-04-28,Machine_6,Germanium,Cleanroom_2,73.46,2.36,11.06,20.9,44.93
2024-01-18,Machine_17,Silicon,Cleanroom_2,99.69,5.15,5.46,20.88,41.6
2024-05-30,Machine_10,Silicon Carbide,Cleanroom_2,76.04,5.0,9.84,24.22,32.84
2024-05-27,Machine_15,Germanium,Cleanroom_4,84.48,3.9,7.7,25.02,41.74
2023-09-20,Machine_12,Germanium,Cleanroom_3,87.44,6.73,22.02,21.31,44.11
2023-02-25,Machine_9,Silicon,Cleanroom_4,97.0,5.29,17.28,28.75,40.29
2023-10-30,Machine_15,Silicon,Cleanroom_2,98.12,1.62,19.56,26.78,38.24
2024-03-30,Machine_8,Gallium Arsenide,Cleanroom_1,75.71,2.04,6.68,24.36,41.64
2024-07-17,Machine_17,Silicon,Cleanroom_2,84.62,8.74,19.34,27.56,44.57
2024-03-31,Machine_17,Gallium Arsenide,Cleanroom_1,75.69,6.32,4.35,25.18,42.98
2024-05-23,Machine_12,Gallium Arsenide,Cleanroom_2,97.02,5.67,21.33,28.86,30.71
2024-10-24,Machine_9,Gallium Arsenide,Cleanroom_2,83.73,4.43,1.77,23.84,48.81
2024-06-24,Machine_1,Silicon,Cleanroom_1,89.87,2.0,2.88,26.84,45.46
2023-07-17,Machine_6,Silicon Carbide,Cleanroom_4,96.4,4.68,21.44,28.67,49.24
2024-01-05,Machine_4,Silicon Carbide,Cleanroom_3,80.16,3.87,23.26,21.42,34.25
2024-10-25,Machine_9,Silicon,Cleanroom_2,99.36,3.18,7.3,23.25,38.89
2024-11-23,Machine_10,Silicon,Cleanroom_1,79.8,1.48,20.29,21.51,43.97
2023-01-21,Machine_10,Silicon,Cleanroom_3,88.93,4.63,20.08,21.7,47.52
2023-08-09,Machine_15,Silicon Carbide,Cleanroom_4,85.22,6.77,23.59,26.25,49.85
2023-06-15,Machine_20,Silicon Carbide,Cleanroom_2,86.81,0.51,17.73,24.09,36.21
2024-09-28,Machine_15,Silicon Carbide,Cleanroom_3,71.94,5.47,10.88,21.91,46.01
2024-05-08,Machine_15,Silicon,Cleanroom_1,85.59,1.41,9.99,25.81,34.26
2024-04-26,Machine_9,Gallium Arsenide,Cleanroom_4,86.15,7.29,5.92,23.72,32.91
2024-09-01,Machine_17,Silicon,Cleanroom_2,86.2,6.32,4.77,22.03,46.36
2024-10-02,Machine_19,Silicon Carbide,Cleanroom_4,73.74,6.29,6.35,24.0,47.25
2024-09-15,Machine_12,Silicon Carbide,Cleanroom_1,82.29,4.36,0.55,20.53,41.89
2024-05-09,Machine_11,Germanium,Cleanroom_1,72.5,2.58,5.61,23.38,46.4
2023-05-29,Machine_4,Gallium Arsenide,Cleanroom_4,85.15,5.51,12.81,24.71,49.76
2023-08-15,Machine_11,Germanium,Cleanroom_1,85.09,9.31,6.97,29.98,30.22
2024-07-16,Machine_8,Germanium,Cleanroom_4,84.55,2.63,20.88,21.01,49.25
2024-12-22,Machine_12,Gallium Arsenide,Cleanroom_2,95.25,6.26,6.87,24.46,37.65
2023-03-21,Machine_10,Silicon,Cleanroom_4,81.84,6.41,14.66,27.28,35.6
2024-02-26,Machine_19,Gallium Arsenide,Cleanroom_3,99.74,7.14,23.92,25.02,30.65
2024-06-10,Machine_16,Gallium Arsenide,Cleanroom_1,81.42,7.42,6.39,23.51,49.09
2024-06-11,Machine_16,Gallium Arsenide,Cleanroom_2,77.78,1.03,22.36,23.21,45.59
2023-01-06,Machine_20,Germanium,Cleanroom_3,70.11,3.68,14.56,27.15,40.42
2024-02-20,Machine_20,Silicon,Cleanroom_1,77.39,6.15,20.0,28.02,40.46
2024-05-05,Machine_18,Germanium,Cleanroom_4,99.7,2.38,9.11,27.21,46.77
2023-06-03,Machine_6,Silicon Carbide,Cleanroom_3,88.29,7.81,4.35,27.88,44.97
2023-03-14,Machine_13,Silicon,Cleanroom_1,83.18,5.41,1.55,25.48,33.05
2023-11-12,Machine_5,Silicon,Cleanroom_1,91.27,8.24,2.03,20.84,43.36
2023-04-13,Machine_4,Silicon Carbide,Cleanroom_3,71.59,4.55,10.28,22.54,32.98
2023-10-26,Machine_11,Germanium,Cleanroom_1,81.0,4.39,0.51,24.97,44.53
2024-03-07,Machine_4,Gallium Arsenide,Cleanroom_3,91.63,7.11,19.22,28.54,45.33
2024-06-30,Machine_14,Silicon,Cleanroom_4,97.14,0.25,19.11,25.48,34.83
2023-12-07,Machine_18,Gallium Arsenide,Cleanroom_1,90.02,5.53,6.35,21.13,40.7
2023-04-30,Machine_5,Silicon,Cleanroom_3,99.52,0.29,10.04,26.33,37.33
2023-05-01,Machine_19,Germanium,Cleanroom_4,78.51,4.38,22.6,28.2,39.44
2024-08-27,Machine_14,Silicon,Cleanroom_2,87.21,7.64,9.02,23.66,42.32
2023-08-21,Machine_11,Germanium,Cleanroom_2,79.09,1.75,9.07,21.11,34.54
2024-11-11,Machine_6,Germanium,Cleanroom_4,92.65,2.19,10.28,21.7,32.17
2024-07-11,Machine_10,Silicon,Cleanroom_4,75.26,4.58,11.6,23.42,32.09
2024-05-18,Machine_16,Gallium Arsenide,Cleanroom_3,97.31,9.77,13.38,27.61,33.75
2023-10-07,Machine_4,Silicon,Cleanroom_1,72.06,2.68,22.29,23.73,37.65
2024-02-22,Machine_12,Gallium Arsenide,Cleanroom_1,99.38,8.24,4.51,24.95,46.38
2023-03-18,Machine_18,Silicon,Cleanroom_4,96.45,7.94,9.5,28.46,30.26
2024-03-11,Machine_3,Silicon Carbide,Cleanroom_2,77.86,0.35,19.91,21.78,36.56
2024-04-02,Machine_15,Germanium,Cleanroom_1,96.76,4.61,1.37,29.18,42.29
2023-03-04,Machine_4,Gallium Arsenide,Cleanroom_2,78.48,6.19,9.04,28.85,42.73
2023-06-05,Machine_10,Germanium,Cleanroom_3,75.7,2.22,21.04,28.3,33.79
2023-11-20,Machine_10,Germanium,Cleanroom_1,85.29,8.87,18.87,28.85,44.51
2023-04-26,Machine_10,Silicon Carbide,Cleanroom_1,88.74,4.58,16.0,20.85,33.05
2023-08-28,Machine_20,Silicon,Cleanroom_4,82.38,9.99,11.02,26.89,31.41
2024-12-11,Machine_16,Germanium,Cleanroom_2,93.69,0.5,19.64,20.79,31.81
2024-02-19,Machine_7,Gallium Arsenide,Cleanroom_2,71.57,3.16,1.0,22.77,30.58
2024-08-11,Machine_4,Germanium,Cleanroom_3,89.32,3.84,9.09,29.51,43.51
2024-12-09,Machine_20,Silicon,Cleanroom_3,90.23,4.85,9.7,23.89,40.97
2023-08-09,Machine_8,Germanium,Cleanroom_2,75.19,1.79,5.52,25.4,37.18
2023-09-24,Machine_10,Silicon,Cleanroom_1,91.27,8.68,2.26,24.64,38.22
2024-08-27,Machine_18,Gallium Arsenide,Cleanroom_3,90.59,6.1,17.83,27.86,30.63
2023-02-26,Machine_4,Germanium,Cleanroom_3,79.13,4.08,8.7,25.48,38.05
2023-09-11,Machine_1,Gallium Arsenide,Cleanroom_2,97.92,5.18,8.25,20.33,37.12
2023-12-25,Machine_18,Gallium Arsenide,Cleanroom_3,75.8,8.94,21.72,23.83,46.49
2024-12-17,Machine_20,Gallium Arsenide,Cleanroom_1,92.5,8.54,19.68,25.34,42.53
2023-07-02,Machine_3,Silicon Carbide,Cleanroom_3,80.4,2.69,17.19,29.34,38.51
2023-10-24,Machine_20,Gallium Arsenide,Cleanroom_3,82.56,5.55,18.69,20.2,35.18
2023-11-18,Machine_20,Germanium,Cleanroom_1,83.39,4.4,6.3,23.75,33.88
2024-04-04,Machine_4,Germanium,Cleanroom_3,96.09,9.01,23.98,24.16,36.13
2024-08-12,Machine_5,Silicon,Cleanroom_1,72.42,4.16,1.92,24.29,48.15
2023-09-09,Machine_3,Germanium,Cleanroom_1,72.54,5.71,0.71,20.17,36.08
2023-04-25,Machine_10,Silicon Carbide,Cleanroom_4,85.12,8.37,4.5,29.43,44.79
2023-01-14,Machine_12,Germanium,Cleanroom_3,88.27,9.81,14.75,28.09,39.69
2024-07-21,Machine_16,Germanium,Cleanroom_2,93.0,4.66,14.7,23.38,38.68
2024-03-09,Machine_18,Gallium Arsenide,Cleanroom_3,79.49,1.31,6.88,28.55,48.5
2024-12-27,Machine_20,Germanium,Cleanroom_4,76.7,2.46,5.16,29.91,37.58
2024-03-13,Machine_14,Gallium Arsenide,Cleanroom_3,89.64,3.87,9.76,24.99,48.39
2023-01-25,Machine_16,Gallium Arsenide,Cleanroom_2,93.01,9.38,21.7,29.64,39.0
2023-01-27,Machine_17,Gallium Arsenide,Cleanroom_2,92.25,4.65,20.66,24.84,37.67
2024-09-10,Machine_9,Germanium,Cleanroom_2,97.47,1.09,1.45,29.0,30.21
2023-10-10,Machine_8,Germanium,Cleanroom_1,79.94,9.0,10.89,25.71,40.96
2023-08-15,Machine_16,Germanium,Cleanroom_4,87.91,7.39,5.7,27.38,47.91
2023-03-27,Machine_3,Silicon Carbide,Cleanroom_3,73.21,6.54,17.77,25.59,33.01
2024-11-24,Machine_13,Gallium Arsenide,Cleanroom_2,80.61,4.83,10.79,21.73,35.86
2024-07-26,Machine_7,Gallium Arsenide,Cleanroom_3,74.23,8.11,16.89,26.4,46.03
2024-01-15,Machine_3,Germanium,Cleanroom_1,85.38,3.53,13.49,22.12,40.71
2024-11-24,Machine_8,Germanium,Cleanroom_2,72.2,2.22,20.97,20.6,33.96
2024-08-31,Machine_8,Silicon Carbide,Cleanroom_4,96.15,8.1,9.83,29.01,45.84
2023-07-28,Machine_20,Silicon,Cleanroom_1,86.0,9.72,22.07,21.13,39.48
2023-02-20,Machine_19,Gallium Arsenide,Cleanroom_1,77.72,0.25,17.11,25.56,47.99
2024-03-31,Machine_5,Germanium,Cleanroom_1,70.46,4.52,20.93,20.25,49.58
2024-03-27,Machine_9,Silicon Carbide,Cleanroom_4,72.01,7.79,17.24,28.5,37.14
2024-07-22,Machine_14,Germanium,Cleanroom_1,80.85,2.83,15.58,29.42,44.23
2023-11-07,Machine_3,Germanium,Cleanroom_1,82.56,2.14,20.78,21.92,30.48
2023-03-08,Machine_19,Silicon,Cleanroom_4,94.73,3.55,4.0,25.44,46.33
2023-07-10,Machine_17,Germanium,Cleanroom_1,85.98,1.74,12.79,21.66,47.28
2023-03-14,Machine_18,Silicon,Cleanroom_2,98.7,3.21,5.95,21.88,37.49
2023-03-16,Machine_19,Germanium,Cleanroom_1,76.24,4.56,18.48,28.97,43.69
2023-05-08,Machine_6,Germanium,Cleanroom_2,87.54,7.3,1.71,28.63,39.19
2023-05-11,Machine_20,Silicon Carbide,Cleanroom_4,93.26,3.37,11.09,25.07,31.65
2024-10-26,Machine_9,Germanium,Cleanroom_1,84.22,6.34,0.4,24.19,38.66
2024-11-13,Machine_8,Silicon,Cleanroom_1,78.77,4.82,1.82,22.52,41.67
2024-01-11,Machine_10,Gallium Arsenide,Cleanroom_4,72.96,0.53,10.93,25.05,38.72
2023-01-10,Machine_15,Germanium,Cleanroom_2,77.05,2.81,10.67,29.82,32.28
2024-11-02,Machine_16,Silicon Carbide,Cleanroom_3,75.05,0.43,4.49,26.5,40.86
2024-11-26,Machine_10,Germanium,Cleanroom_4,82.87,1.05,17.32,21.3,42.14
2024-05-21,Machine_15,Silicon Carbide,Cleanroom_2,97.86,6.56,9.58,21.53,35.15
2023-12-27,Machine_7,Gallium Arsenide,Cleanroom_4,74.5,1.46,4.94,26.32,49.2
2023-09-08,Machine_8,Germanium,Cleanroom_3,70.13,7.96,3.45,24.03,48.2
2023-04-11,Machine_1,Silicon Carbide,Cleanroom_1,84.94,7.57,23.6,27.05,35.42
2023-08-18,Machine_4,Germanium,Cleanroom_1,84.06,3.86,4.84,29.13,30.65
2023-10-21,Machine_14,Germanium,Cleanroom_3,92.42,4.57,12.38,23.74,43.87
2023-05-09,Machine_8,Gallium Arsenide,Cleanroom_1,88.63,9.39,8.01,23.58,48.86
2024-12-28,Machine_17,Silicon,Cleanroom_2,94.43,3.74,14.74,20.89,41.83
2023-09-03,Machine_13,Germanium,Cleanroom_4,87.83,5.9,14.82,22.26,44.06
2023-07-18,Machine_10,Silicon Carbide,Cleanroom_4,97.95,9.39,0.1,20.69,35.04
2023-06-26,Machine_9,Silicon,Cleanroom_4,77.41,7.54,6.35,24.91,40.41
2023-09-28,Machine_3,Germanium,Cleanroom_2,97.69,3.59,15.36,26.91,36.77
2024-11-16,Machine_19,Gallium Arsenide,Cleanroom_2,95.63,4.63,8.87,22.73,46.79
2024-07-17,Machine_18,Silicon Carbide,Cleanroom_2,77.52,3.14,12.8,27.54,45.85
2024-11-29,Machine_5,Silicon,Cleanroom_1,80.0,9.83,14.14,23.06,44.26
2024-04-21,Machine_12,Germanium,Cleanroom_4,70.78,0.87,16.35,20.29,32.05
2024-01-29,Machine_12,Germanium,Cleanroom_3,94.92,8.38,18.61,26.6,42.91
2024-09-28,Machine_9,Gallium Arsenide,Cleanroom_1,90.25,3.4,0.82,21.1,30.1
2024-04-13,Machine_13,Silicon Carbide,Cleanroom_3,98.75,7.39,0.94,25.41,45.64
2024-02-18,Machine_7,Silicon,Cleanroom_2,82.41,0.3,9.11,20.17,37.86
2023-10-14,Machine_18,Silicon,Cleanroom_3,75.21,0.75,19.61,28.06,44.83
2023-12-16,Machine_15,Gallium Arsenide,Cleanroom_4,70.24,4.67,16.87,20.87,49.06
2024-07-28,Machine_20,Silicon,Cleanroom_3,97.52,8.26,10.49,23.33,48.45
2024-04-23,Machine_14,Gallium Arsenide,Cleanroom_2,98.16,4.96,14.54,21.44,47.55
2023-11-14,Machine_1,Silicon,Cleanroom_4,80.36,6.05,5.0,20.0,36.21
2024-01-26,Machine_7,Silicon,Cleanroom_1,99.06,8.48,22.56,22.45,41.8
2023-09-30,Machine_1,Germanium,Cleanroom_3,80.7,5.46,18.96,20.28,40.62
2024-03-14,Machine_20,Germanium,Cleanroom_1,85.2,2.33,16.65,24.86,42.62
2023-03-16,Machine_3,Gallium Arsenide,Cleanroom_4,72.15,1.31,21.27,22.03,33.25
2023-02-28,Machine_5,Germanium,Cleanroom_3,89.44,2.59,20.11,26.79,42.32
2023-05-07,Machine_14,Gallium Arsenide,Cleanroom_1,90.45,5.31,17.1,20.4,36.57
2024-10-08,Machine_3,Gallium Arsenide,Cleanroom_3,95.12,0.71,0.55,21.76,31.68
2024-03-15,Machine_3,Silicon Carbide,Cleanroom_1,83.85,9.74,18.63,28.18,38.74
2023-07-12,Machine_1,Germanium,Cleanroom_3,82.56,4.39,22.38,26.76,44.89
2023-08-13,Machine_14,Germanium,Cleanroom_4,86.61,1.24,16.33,25.35,44.83
2024-09-28,Machine_19,Silicon Carbide,Cleanroom_1,85.71,2.26,5.56,22.65,41.06
2023-07-12,Machine_20,Germanium,Cleanroom_2,73.22,3.12,15.15,20.18,41.48
2023-10-28,Machine_4,Germanium,Cleanroom_3,76.94,2.39,14.27,25.05,38.53
2024-10-06,Machine_19,Silicon,Cleanroom_2,72.03,8.91,22.05,25.86,44.36
2024-08-08,Machine_3,Silicon Carbide,Cleanroom_2,85.57,9.03,2.65,28.99,32.2
2023-02-07,Machine_19,Gallium Arsenide,Cleanroom_2,71.72,0.75,6.19,27.3,46.56
2023-02-09,Machine_17,Silicon,Cleanroom_2,71.97,3.41,22.32,28.92,43.63
2024-01-20,Machine_20,Silicon Carbide,Cleanroom_4,90.04,8.66,20.88,20.4,47.06
2024-01-22,Machine_19,Silicon Carbide,Cleanroom_4,95.98,1.5,7.69,22.56,32.04
2024-02-07,Machine_15,Silicon Carbide,Cleanroom_1,79.67,9.86,9.77,20.54,30.77
2023-11-17,Machine_9,Silicon,Cleanroom_3,72.95,4.26,11.55,28.43,37.43
2024-11-25,Machine_6,Silicon,Cleanroom_1,95.24,7.39,20.32,21.76,46.66
2023-01-24,Machine_5,Silicon,Cleanroom_2,76.0,9.77,19.64,29.34,49.93
2023-11-27,Machine_18,Silicon Carbide,Cleanroom_4,96.34,1.2,13.0,28.55,33.17
2024-10-30,Machine_18,Silicon,Cleanroom_4,73.99,3.75,10.95,26.11,41.52
2023-03-10,Machine_2,Silicon,Cleanroom_1,98.89,3.71,11.92,26.16,35.73
2023-12-14,Machine_9,Silicon Carbide,Cleanroom_4,79.79,9.68,9.07,27.2,41.01
2024-06-12,Machine_5,Silicon,Cleanroom_4,78.89,4.85,15.68,29.35,32.16
2024-06-26,Machine_20,Germanium,Cleanroom_2,71.39,5.69,8.0,29.9,40.32
2024-08-17,Machine_2,Gallium Arsenide,Cleanroom_4,79.06,2.73,9.63,28.15,46.9
2023-03-29,Machine_14,Silicon,Cleanroom_1,75.65,3.34,19.77,23.93,43.57
2023-07-01,Machine_18,Silicon Carbide,Cleanroom_2,89.42,5.16,9.45,27.09,47.43
2024-08-21,Machine_19,Silicon Carbide,Cleanroom_3,99.85,3.53,2.57,29.4,32.69
2024-03-26,Machine_19,Silicon,Cleanroom_1,80.44,1.94,2.17,27.19,39.6
2024-09-12,Machine_8,Silicon,Cleanroom_2,92.14,0.19,14.74,28.6,37.73
2024-07-03,Machine_4,Germanium,Cleanroom_2,86.85,7.18,2.13,20.43,37.29
2023-07-21,Machine_11,Gallium Arsenide,Cleanroom_2,82.57,6.09,18.09,28.88,36.34
2023-08-25,Machine_6,Silicon Carbide,Cleanroom_2,99.99,2.33,7.92,28.65,43.49
2023-03-14,Machine_19,Gallium Arsenide,Cleanroom_1,91.62,5.42,5.1,29.82,45.72
2023-04-29,Machine_9,Silicon Carbide,Cleanroom_4,76.5,9.16,8.42,22.42,43.04
2023-11-25,Machine_19,Silicon,Cleanroom_4,97.48,0.66,2.98,20.2,42.24
2024-11-02,Machine_14,Silicon Carbide,Cleanroom_1,71.56,5.74,4.57,22.64,49.64
2023-08-06,Machine_1,Germanium,Cleanroom_1,89.87,8.81,4.84,26.42,42.94
2024-02-17,Machine_7,Silicon Carbide,Cleanroom_4,83.73,2.34,23.67,21.57,40.94
2024-12-20,Machine_4,Gallium Arsenide,Cleanroom_3,80.78,8.1,16.04,28.33,48.13
2024-11-04,Machine_15,Silicon Carbide,Cleanroom_3,80.96,5.37,18.66,25.39,48.5
2024-11-28,Machine_20,Silicon Carbide,Cleanroom_2,74.62,2.62,12.92,20.12,30.91
2023-04-03,Machine_20,Gallium Arsenide,Cleanroom_3,72.74,5.27,17.4,20.53,37.89
2023-01-12,Machine_17,Gallium Arsenide,Cleanroom_3,88.0,5.23,4.07,20.23,46.9
2024-10-09,Machine_5,Silicon,Cleanroom_4,73.57,0.74,1.83,21.35,43.1
2024-03-20,Machine_20,Gallium Arsenide,Cleanroom_2,89.55,6.7,21.0,25.82,45.06
2024-03-30,Machine_7,Gallium Arsenide,Cleanroom_4,96.6,4.63,12.1,22.93,36.84
2024-04-01,Machine_12,Gallium Arsenide,Cleanroom_4,81.84,7.84,16.4,23.87,38.91
2023-04-22,Machine_4,Silicon,Cleanroom_2,77.34,4.01,5.63,22.15,46.48
2023-05-05,Machine_14,Silicon,Cleanroom_4,87.8,1.96,2.06,27.83,37.95
2023-07-30,Machine_19,Silicon,Cleanroom_3,94.46,2.41,20.68,25.95,42.16
2023-06-11,Machine_18,Gallium Arsenide,Cleanroom_2,90.94,0.57,14.3,20.09,42.58
2023-08-16,Machine_6,Germanium,Cleanroom_1,80.99,8.4,5.45,20.64,48.85
2023-12-08,Machine_12,Silicon,Cleanroom_2,96.96,7.78,5.92,22.45,36.08
2023-09-17,Machine_12,Silicon Carbide,Cleanroom_1,71.45,0.89,16.65,20.97,36.31
2023-08-15,Machine_20,Silicon Carbide,Cleanroom_1,70.54,5.41,13.8,26.21,41.0
2024-02-21,Machine_15,Silicon,Cleanroom_3,95.1,6.22,0.97,26.81,38.84
2024-11-10,Machine_1,Germanium,Cleanroom_3,96.12,0.84,2.94,22.19,37.89
2023-12-07,Machine_4,Germanium,Cleanroom_4,95.9,6.39,11.25,25.91,43.2
2023-11-24,Machine_2,Silicon Carbide,Cleanroom_1,84.94,7.75,1.03,29.73,43.24
2024-01-07,Machine_15,Silicon Carbide,Cleanroom_2,73.12,8.23,15.68,22.55,43.87
2024-10-22,Machine_3,Germanium,Cleanroom_1,73.17,9.59,6.52,23.3,49.17
2024-04-11,Machine_3,Gallium Arsenide,Cleanroom_1,83.76,3.08,23.02,29.73,38.81
2024-10-13,Machine_2,Silicon,Cleanroom_2,85.9,8.9,12.82,26.07,43.94
2024-09-16,Machine_7,Germanium,Cleanroom_1,72.54,6.69,12.66,28.48,46.65
2023-09-13,Machine_6,Silicon,Cleanroom_3,95.96,9.65,1.21,20.35,44.04
2023-02-27,Machine_19,Gallium Arsenide,Cleanroom_4,82.34,6.88,11.16,25.52,45.8
2023-01-26,Machine_17,Gallium Arsenide,Cleanroom_1,93.74,9.37,23.02,22.05,32.56
2023-10-17,Machine_4,Germanium,Cleanroom_3,89.9,8.35,20.14,21.16,40.3
2023-05-06,Machine_14,Silicon,Cleanroom_2,83.88,4.59,13.02,24.15,37.99
2024-04-09,Machine_5,Gallium Arsenide,Cleanroom_4,80.93,0.14,16.4,23.88,35.34
2024-05-05,Machine_12,Silicon,Cleanroom_4,81.83,6.16,15.47,27.1,32.16
2024-09-06,Machine_8,Silicon Carbide,Cleanroom_2,99.08,0.45,20.52,28.27,46.37
2024-02-03,Machine_11,Silicon Carbide,Cleanroom_4,88.36,3.63,4.46,21.72,44.07
2024-02-21,Machine_8,Germanium,Cleanroom_1,80.78,9.5,21.91,26.1,31.93
2024-08-08,Machine_16,Germanium,Cleanroom_1,71.17,9.65,19.73,27.55,47.14
2024-06-07,Machine_14,Silicon,Cleanroom_3,72.92,1.45,2.59,24.81,36.47
2023-01-26,Machine_17,Gallium Arsenide,Cleanroom_2,76.93,2.0,17.63,29.44,41.77
2024-07-10,Machine_15,Silicon,Cleanroom_1,97.11,1.21,22.38,20.37,34.86
2024-11-23,Machine_1,Silicon,Cleanroom_2,88.71,6.73,18.09,25.89,39.38
2023-09-25,Machine_12,Gallium Arsenide,Cleanroom_3,80.69,9.97,12.26,20.23,32.01
2023-09-23,Machine_2,Germanium,Cleanroom_1,90.17,2.27,22.23,24.53,45.58
2024-10-02,Machine_1,Silicon Carbide,Cleanroom_3,83.92,0.3,15.02,20.04,38.22
2023-05-27,Machine_9,Silicon Carbide,Cleanroom_2,90.19,0.6,2.2,27.98,38.06
2023-01-07,Machine_9,Silicon Carbide,Cleanroom_4,70.16,4.47,22.79,28.08,46.44
2023-07-24,Machine_1,Gallium Arsenide,Cleanroom_2,85.91,3.49,9.25,24.83,40.86
2024-06-03,Machine_5,Silicon,Cleanroom_1,95.56,1.13,13.3,25.47,33.67
2024-04-28,Machine_8,Gallium Arsenide,Cleanroom_4,76.47,9.23,10.4,27.3,34.97
2024-05-31,Machine_1,Silicon Carbide,Cleanroom_1,80.11,8.0,4.48,20.21,45.62
2024-09-13,Machine_6,Silicon Carbide,Cleanroom_4,75.35,3.21,12.96,23.71,34.75
2024-07-12,Machine_13,Silicon Carbide,Cleanroom_2,91.08,1.96,3.41,22.82,31.02
2023-07-03,Machine_4,Silicon Carbide,Cleanroom_2,92.14,1.73,18.65,23.66,36.17
2023-09-18,Machine_12,Silicon,Cleanroom_4,93.75,5.52,4.63,29.32,37.62
2023-08-25,Machine_9,Germanium,Cleanroom_1,93.87,2.44,17.58,23.59,32.06
2023-03-17,Machine_14,Silicon,Cleanroom_4,72.72,5.16,23.12,22.41,41.12
